,Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
8010,1730389766003,416.0,296.5,352.0,288.5,76,8,-50,-10,5,-4.99897302848961,27.55015198877905,3.243032634544597
8011,1730389766003,416.0,296.5,352.0,288.5,76,8,-50,-10,5,-4.99897302848961,27.55015198877905,3.243032634544597
8012,1730389766024,416.5,296.5,353.0,288.5,76,8,-49,-10,5,-4.954785743181883,27.388988609606148,3.074754408799273
8013,1730389766024,416.5,296.5,353.0,288.5,76,8,-49,-10,5,-4.954785743181883,27.388988609606148,3.074754408799273
8014,1730389766064,417.0,296.5,352.5,288.5,76,8,-50,-10,5,-4.851298698193332,27.22793601006821,2.9001057443193314
8015,1730389766064,417.0,296.5,352.5,288.5,76,8,-50,-10,5,-4.851298698193332,27.22793601006821,2.9001057443193314
8016,1730389766099,418.0,296.5,353.0,288.5,76,8,-50,-10,5,-4.715843752585858,27.26079580321414,2.753481052518969
8017,1730389766099,418.0,296.5,353.0,288.5,76,8,-50,-10,5,-4.715843752585858,27.26079580321414,2.753481052518969
8018,1730389766131,418.5,296.5,353.9615478515625,289.0384521484375,76,8,-51,-10,5,-4.711224966972782,26.905324263310497,2.632219312087416
8019,1730389766131,418.5,296.5,353.9615478515625,289.0384521484375,76,8,-51,-10,5,-4.711224966972782,26.905324263310497,2.632219312087416
8020,1730389766162,419.0,296.5,354.0384521484375,288.9615478515625,76,8,-51,-11,5,-4.792072724836725,26.77059658871988,2.5565623739065018
8021,1730389766162,419.0,296.5,354.0384521484375,288.9615478515625,76,8,-51,-11,5,-4.792072724836725,26.77059658871988,2.5565623739065018
8022,1730389766203,419.5,296.5,355.0,288.5,75,8,-50,-11,5,-4.796747888324299,26.71248820603705,2.511754124687532
8023,1730389766203,419.5,296.5,355.0,288.5,75,8,-50,-11,5,-4.796747888324299,26.71248820603705,2.511754124687532
8024,1730389766233,420.5,296.5,355.5,288.5,76,9,-50,-11,5,-4.7252608128851765,26.50181050905752,2.4150061536385072
8025,1730389766233,420.5,296.5,355.5,288.5,76,9,-50,-11,5,-4.7252608128851765,26.50181050905752,2.4150061536385072
8026,1730389766266,420.5,296.0,356.0,288.5,75,9,-50,-10,5,-4.657290042577316,26.541223136050508,2.3357247751396635
8027,1730389766266,420.5,296.0,356.0,288.5,75,9,-50,-10,5,-4.657290042577316,26.541223136050508,2.3357247751396635
8028,1730389766299,421.0,296.0,356.9556884765625,288.0316467285156,76,9,-50,-10,5,-4.719088266293465,26.51789618118041,2.309319457988079
8029,1730389766299,421.0,296.0,356.9556884765625,288.0316467285156,76,9,-50,-10,5,-4.719088266293465,26.51789618118041,2.309319457988079
8030,1730389766337,421.5,295.5,357.0,287.5,75,8,-49,-11,5,-4.640118667465945,26.50771000847028,2.2275188184993606
8031,1730389766337,421.5,295.5,357.0,287.5,75,8,-49,-11,5,-4.640118667465945,26.50771000847028,2.2275188184993606
8032,1730389766366,422.0,295.5,357.5,287.5,76,8,-50,-11,5,-4.588401612136423,26.14573132142803,2.1997227671356807
8033,1730389766366,422.0,295.5,357.5,287.5,76,8,-50,-11,5,-4.588401612136423,26.14573132142803,2.1997227671356807
8034,1730389766396,422.5,295.5,357.9615478515625,287.0384521484375,75,9,-50,-10,5,-4.503779022558391,25.91281768587937,2.221996840808376
8035,1730389766396,422.5,295.5,357.9615478515625,287.0384521484375,75,9,-50,-10,5,-4.503779022558391,25.91281768587937,2.221996840808376
8036,1730389766439,422.5,294.5,358.0,287.0,75,8,-49,-10,5,-4.425805133204156,25.65305418983421,2.2231943665800395
8037,1730389766439,422.5,294.5,358.0,287.0,75,8,-49,-10,5,-4.425805133204156,25.65305418983421,2.2231943665800395
8038,1730389766462,422.5,294.5,358.0,286.5,75,8,-50,-11,5,-4.258621023155479,25.60522105200349,2.25215665113846
8039,1730389766462,422.5,294.5,358.0,286.5,75,8,-50,-11,5,-4.258621023155479,25.60522105200349,2.25215665113846
8040,1730389766503,423.0,294.5,358.5,286.5,76,8,-51,-11,5,-4.089954811075264,25.444478688621867,2.2147351360326777
8041,1730389766503,423.0,294.5,358.5,286.5,76,8,-51,-11,5,-4.089954811075264,25.444478688621867,2.2147351360326777
8042,1730389766535,423.5,294.5,358.5,286.5,76,8,-51,-11,5,-3.9442421812979855,25.06289322416346,2.1824322234281563
8043,1730389766535,423.5,294.5,358.5,286.5,76,8,-51,-11,5,-3.9442421812979855,25.06289322416346,2.1824322234281563
8044,1730389766567,423.5,294.5,359.0,287.0,76,8,-50,-10,5,-3.8533059046571054,24.44477093804578,2.1695679611253142
8045,1730389766567,423.5,294.5,359.0,287.0,76,8,-50,-10,5,-3.8533059046571054,24.44477093804578,2.1695679611253142
8046,1730389766609,423.5,294.5,358.5,286.5,76,8,-51,-11,5,-3.912125435924958,24.230571533405534,2.202601277075705
8047,1730389766609,423.5,294.5,358.5,286.5,76,8,-51,-11,5,-3.912125435924958,24.230571533405534,2.202601277075705
8048,1730389766639,424.0,294.5,359.0,286.5,77,8,-51,-11,5,-3.921525999171584,23.77284534119809,2.2130699967244665
8049,1730389766639,424.0,294.5,359.0,286.5,77,8,-51,-11,5,-3.921525999171584,23.77284534119809,2.2130699967244665
8050,1730389766672,424.0,294.5,359.0384521484375,286.9615478515625,77,8,-51,-11,5,-4.086074236432319,23.24445146285915,2.244653878396069
8051,1730389766672,424.0,294.5,359.0384521484375,286.9615478515625,77,8,-51,-11,5,-4.086074236432319,23.24445146285915,2.244653878396069
8052,1730389766715,424.0,294.5,359.0384521484375,286.9615478515625,76,8,-51,-11,5,-4.139263735933033,22.776548928943225,2.308586103876597
8053,1730389766715,424.0,294.5,359.0384521484375,286.9615478515625,76,8,-51,-11,5,-4.139263735933033,22.776548928943225,2.308586103876597
8054,1730389766741,424.0,294.5,359.0,287.5,76,7,-51,-10,5,-4.149016174288224,22.157463136090293,2.3350293291203084
8055,1730389766741,424.0,294.5,359.0,287.5,76,7,-51,-10,5,-4.149016174288224,22.157463136090293,2.3350293291203084
8056,1730389766772,424.0,294.5,359.0,287.5,77,8,-51,-10,5,-4.398587115815616,21.526879646159347,2.3747330404169427
8057,1730389766772,424.0,294.5,359.0,287.5,77,8,-51,-10,5,-4.398587115815616,21.526879646159347,2.3747330404169427
8058,1730389766807,424.0,294.5,359.0,287.5,77,7,-51,-10,5,-4.479056417256313,20.862801315565072,2.3585438132760013
8059,1730389766807,424.0,294.5,359.0,287.5,77,7,-51,-10,5,-4.479056417256313,20.862801315565072,2.3585438132760013
8060,1730389766845,424.0,294.5,359.0,287.5,76,7,-51,-10,5,-4.526706165988495,20.30087459814212,2.4262522713234658
8061,1730389766845,424.0,294.5,359.0,287.5,76,7,-51,-10,5,-4.526706165988495,20.30087459814212,2.4262522713234658
8062,1730389766873,424.5,294.5,359.0,287.5,76,7,-51,-10,5,-4.534324992226553,19.873998368303457,2.469093628199868
8063,1730389766873,424.5,294.5,359.0,287.5,76,7,-51,-10,5,-4.534324992226553,19.873998368303457,2.469093628199868
8064,1730389766910,424.5,294.5,359.5,287.5,76,8,-51,-10,5,-4.537438496786351,19.88862499903194,2.535479702267968
8065,1730389766910,424.5,294.5,359.5,287.5,76,8,-51,-10,5,-4.537438496786351,19.88862499903194,2.535479702267968
8066,1730389766939,425.0,294.5,360.0,287.5,77,7,-51,-10,5,-4.4211942385560405,19.34630045540849,2.495151925813899
8067,1730389766939,425.0,294.5,360.0,287.5,77,7,-51,-10,5,-4.4211942385560405,19.34630045540849,2.495151925813899
8068,1730389766976,425.0,294.0,360.0,287.5,77,8,-51,-10,5,-4.4132514872626185,18.89926510688605,2.476752471840728
8069,1730389766976,425.0,294.0,360.0,287.5,77,8,-51,-10,5,-4.4132514872626185,18.89926510688605,2.476752471840728
8070,1730389767013,425.0,294.0,359.9683532714844,286.9556884765625,76,8,-52,-11,5,-4.22999250310408,18.541058195639387,2.464767009883314
8071,1730389767013,425.0,294.0,359.9683532714844,286.9556884765625,76,8,-52,-11,5,-4.22999250310408,18.541058195639387,2.464767009883314
8072,1730389767055,425.5,294.0,360.5,287.5,76,8,-51,-10,5,-4.203809526951261,18.26003095679585,2.422631578488426
8073,1730389767055,425.5,294.0,360.5,287.5,76,8,-51,-10,5,-4.203809526951261,18.26003095679585,2.422631578488426
8074,1730389767072,425.5,294.0,360.5,287.5,77,8,-52,-10,5,-4.310041674510941,17.844574629649514,2.3990546235917902
8075,1730389767072,425.5,294.0,360.5,287.5,77,8,-52,-10,5,-4.310041674510941,17.844574629649514,2.3990546235917902
8076,1730389767108,425.5,294.0,361.0,287.5,76,7,-51,-10,5,-4.225191302265014,17.35662198706593,2.357705635049593
8077,1730389767108,425.5,294.0,361.0,287.5,76,7,-51,-10,5,-4.225191302265014,17.35662198706593,2.357705635049593
8078,1730389767148,426.0,294.0,361.0,287.5,77,7,-51,-10,5,-4.179007569748595,17.283655460662594,2.347784850235368
8079,1730389767148,426.0,294.0,361.0,287.5,77,7,-51,-10,5,-4.179007569748595,17.283655460662594,2.347784850235368
8080,1730389767174,426.0,294.0,360.9615478515625,286.9615478515625,77,8,-52,-10,5,-4.171202537286565,17.547248117815567,2.286367073730305
8081,1730389767174,426.0,294.0,360.9615478515625,286.9615478515625,77,8,-52,-10,5,-4.171202537286565,17.547248117815567,2.286367073730305
8082,1730389767222,426.0,293.5,361.5,286.5,77,7,-51,-10,5,-4.0561840495221215,17.241099657343167,2.2377125346243263
8083,1730389767222,426.0,293.5,361.5,286.5,77,7,-51,-10,5,-4.0561840495221215,17.241099657343167,2.2377125346243263
8084,1730389767239,425.5,293.5,361.0,286.5,76,7,-51,-10,5,-3.9190881894413216,16.87226238219253,2.172578901911491
8085,1730389767239,425.5,293.5,361.0,286.5,76,7,-51,-10,5,-3.9190881894413216,16.87226238219253,2.172578901911491
8086,1730389767282,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.884012228414296,16.525995715174968,2.12168973214114
8087,1730389767282,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.884012228414296,16.525995715174968,2.12168973214114
8088,1730389767308,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.781244922350416,16.82286100406645,2.036954598084073
8089,1730389767308,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.781244922350416,16.82286100406645,2.036954598084073
8090,1730389767349,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.8859274700540745,17.16244633238297,1.9705348676086665
8091,1730389767349,425.0,293.0,360.0,286.5,77,7,-51,-10,5,-3.8859274700540745,17.16244633238297,1.9705348676086665
8092,1730389767382,424.5,292.5,360.0,286.5,76,6,-51,-10,5,-3.795097401136399,17.389479739065997,1.9038046374150064
8093,1730389767382,424.5,292.5,360.0,286.5,76,6,-51,-10,5,-3.795097401136399,17.389479739065997,1.9038046374150064
8094,1730389767407,424.5,292.5,360.0384521484375,285.9615478515625,76,7,-51,-10,5,-3.636352184040032,17.417590088474327,1.8543434073910816
8095,1730389767407,424.5,292.5,360.0384521484375,285.9615478515625,76,7,-51,-10,5,-3.636352184040032,17.417590088474327,1.8543434073910816
8096,1730389767451,425.0,292.5,360.0384521484375,285.9615478515625,77,6,-51,-10,5,-3.5210826019171577,17.925425533740494,1.7843674281789088
8097,1730389767451,425.0,292.5,360.0384521484375,285.9615478515625,77,6,-51,-10,5,-3.5210826019171577,17.925425533740494,1.7843674281789088
8098,1730389767482,425.0,293.0,360.0384521484375,285.9615478515625,76,8,-51,-10,5,-3.5202369008995955,18.242050116078705,1.750761414580059
8099,1730389767482,425.0,293.0,360.0384521484375,285.9615478515625,76,8,-51,-10,5,-3.5202369008995955,18.242050116078705,1.750761414580059
8100,1730389767517,425.0,293.0,360.0,286.5,76,7,-51,-10,5,-3.453984909330305,17.926535004230686,1.6874647715279218
8101,1730389767517,425.0,293.0,360.0,286.5,76,7,-51,-10,5,-3.453984909330305,17.926535004230686,1.6874647715279218
8102,1730389767551,425.0,293.0,360.5,286.5,76,7,-52,-10,5,-3.55237859350326,17.998782759289615,1.678474737291575
8103,1730389767551,425.0,293.0,360.5,286.5,76,7,-52,-10,5,-3.55237859350326,17.998782759289615,1.678474737291575
8104,1730389767584,425.5,292.5,361.0,286.5,76,6,-51,-9,5,-3.718908140274067,18.01469195933925,1.6380021577426982
8105,1730389767584,425.5,292.5,361.0,286.5,76,6,-51,-9,5,-3.718908140274067,18.01469195933925,1.6380021577426982
8106,1730389767615,426.0,293.0,361.5,286.5,76,8,-51,-10,5,-3.6666065630321993,17.816982806053684,1.6493138504506888
8107,1730389767615,426.0,293.0,361.5,286.5,76,8,-51,-10,5,-3.6666065630321993,17.816982806053684,1.6493138504506888
8108,1730389767652,427.5,292.5,363.0,286.5,76,6,-50,-9,5,-3.537436347134385,17.345277682697265,1.696732421384464
8109,1730389767652,427.5,292.5,363.0,286.5,76,6,-50,-9,5,-3.537436347134385,17.345277682697265,1.696732421384464
8110,1730389767680,428.0,293.0,363.0,286.5,77,7,-50,-9,5,-3.34224504704172,16.26203322354464,1.7396879605651223
8111,1730389767680,428.0,293.0,363.0,286.5,77,7,-50,-9,5,-3.34224504704172,16.26203322354464,1.7396879605651223
8112,1730389767716,429.0,293.0,363.5,286.5,78,7,-51,-9,5,-3.29935377087514,15.48790493277398,1.7469308508559758
8113,1730389767716,429.0,293.0,363.5,286.5,78,7,-51,-9,5,-3.29935377087514,15.48790493277398,1.7469308508559758
8114,1730389767748,429.5,293.0,364.5,286.5,77,7,-51,-9,5,-3.358157013795932,14.826379007263132,1.7439664138368398
8115,1730389767748,429.5,293.0,364.5,286.5,77,7,-51,-9,5,-3.358157013795932,14.826379007263132,1.7439664138368398
8116,1730389767780,430.5,293.5,365.0,286.5,77,7,-51,-10,5,-3.397617991964214,13.853002898799613,1.7297859994324591
8117,1730389767780,430.5,293.5,365.0,286.5,77,7,-51,-10,5,-3.397617991964214,13.853002898799613,1.7297859994324591
8118,1730389767822,432.5,294.5,367.5,288.5,78,7,-51,-9,5,-3.408788602873315,12.629768706588774,1.711373058363436
8119,1730389767822,432.5,294.5,367.5,288.5,78,7,-51,-9,5,-3.408788602873315,12.629768706588774,1.711373058363436
8120,1730389767853,433.5,295.0,368.5,289.5,77,7,-52,-8,5,-3.543619885836197,11.347262405797093,1.752906815726596
8121,1730389767853,433.5,295.0,368.5,289.5,77,7,-52,-8,5,-3.543619885836197,11.347262405797093,1.752906815726596
8122,1730389767889,435.0,295.0,370.0,289.5,79,6,-50,-9,5,-3.662982067854784,10.12048955434811,1.713474200780177
8123,1730389767889,435.0,295.0,370.0,289.5,79,6,-50,-9,5,-3.662982067854784,10.12048955434811,1.713474200780177
8124,1730389767916,435.5,295.0,370.5,289.5,78,7,-51,-8,5,-3.70881784620806,8.880783283397797,1.735978486460641
8125,1730389767916,435.5,295.0,370.5,289.5,78,7,-51,-8,5,-3.70881784620806,8.880783283397797,1.735978486460641
8126,1730389767951,436.0,295.0,371.5,289.5,79,7,-51,-9,5,-3.7955316334326223,8.186431043755722,1.735580242746539
8127,1730389767951,436.0,295.0,371.5,289.5,79,7,-51,-9,5,-3.7955316334326223,8.186431043755722,1.735580242746539
8128,1730389767981,437.0,295.0,372.0,289.5,80,7,-50,-9,5,-3.886593863496604,6.9357268743194656,1.7344655501840007
8129,1730389767981,437.0,295.0,372.0,289.5,80,7,-50,-9,5,-3.886593863496604,6.9357268743194656,1.7344655501840007
8130,1730389768017,437.0,295.0,372.5,289.5,79,7,-51,-9,5,-3.9887266401081938,6.141351410685417,1.7257298063661004
8131,1730389768017,437.0,295.0,372.5,289.5,79,7,-51,-9,5,-3.9887266401081938,6.141351410685417,1.7257298063661004
8132,1730389768055,437.0,295.0,372.5,289.5,79,7,-51,-9,5,-4.050281159096642,5.126747435068339,1.747434589984107
8133,1730389768055,437.0,295.0,372.5,289.5,79,7,-51,-9,5,-4.050281159096642,5.126747435068339,1.747434589984107
8134,1730389768087,437.5,295.0,372.5,289.5,79,7,-52,-9,5,-3.98303297106828,4.347807572248609,1.74308473816449
8135,1730389768087,437.5,295.0,372.5,289.5,79,7,-52,-9,5,-3.98303297106828,4.347807572248609,1.74308473816449
8136,1730389768126,437.5,294.5,372.5,289.5,79,6,-52,-8,5,-3.9152619715073302,3.360435765666782,1.7693547333915092
8137,1730389768126,437.5,294.5,372.5,289.5,79,6,-52,-8,5,-3.9152619715073302,3.360435765666782,1.7693547333915092
8138,1730389768155,437.5,294.5,373.0,289.5,79,6,-51,-8,5,-3.8942602128295833,2.4504698547756565,1.7738531937318287
8139,1730389768155,437.5,294.5,373.0,289.5,79,6,-51,-8,5,-3.8942602128295833,2.4504698547756565,1.7738531937318287
8140,1730389768190,437.5,295.0,373.5,289.5,78,7,-51,-8,5,-3.665000010634426,1.9739739474881544,1.75950633727743
8141,1730389768190,437.5,295.0,373.5,289.5,78,7,-51,-8,5,-3.665000010634426,1.9739739474881544,1.75950633727743
8142,1730389768229,437.5,295.0,373.5,289.5,78,7,-51,-8,5,-3.4118995877710425,1.5850464774497413,1.7900251726684937
8143,1730389768229,437.5,295.0,373.5,289.5,78,7,-51,-8,5,-3.4118995877710425,1.5850464774497413,1.7900251726684937
8144,1730389768254,437.5,294.5,373.5,289.5,78,6,-51,-8,5,-3.0766047697436143,1.017315642258275,1.79691954763374
8145,1730389768254,437.5,294.5,373.5,289.5,78,6,-51,-8,5,-3.0766047697436143,1.017315642258275,1.79691954763374
8146,1730389768290,437.5,294.5,373.5,289.5,78,6,-51,-8,5,-2.9532215627344307,0.2896605531866232,1.7841091211903768
8147,1730389768290,437.5,294.5,373.5,289.5,78,6,-51,-8,5,-2.9532215627344307,0.2896605531866232,1.7841091211903768
8148,1730389768331,437.0,293.5,372.5,288.5,78,6,-52,-8,5,-2.7600258382117038,-0.1945907344285169,1.799327229752807
8149,1730389768331,437.0,293.5,372.5,288.5,78,6,-52,-8,5,-2.7600258382117038,-0.1945907344285169,1.799327229752807
8150,1730389768363,437.0,292.5,372.0,287.5,79,5,-51,-8,5,-2.6366588443572656,-0.3665887598791295,1.7190970523354068
8151,1730389768363,437.0,292.5,372.0,287.5,79,5,-51,-8,5,-2.6366588443572656,-0.3665887598791295,1.7190970523354068
8152,1730389768394,436.5,292.5,371.5,287.5,77,5,-52,-8,5,-2.552767803507521,-0.4518185714912066,1.652693165305049
8153,1730389768394,436.5,292.5,371.5,287.5,77,5,-52,-8,5,-2.552767803507521,-0.4518185714912066,1.652693165305049
8154,1730389768426,436.5,292.0,371.5,287.5,77,5,-52,-8,5,-2.438508527894018,-0.6775695889661577,1.615464081394267
8155,1730389768426,436.5,292.0,371.5,287.5,77,5,-52,-8,5,-2.438508527894018,-0.6775695889661577,1.615464081394267
8156,1730389768461,436.5,292.0,371.5,287.5,78,6,-51,-8,5,-2.3705375536818227,-0.6543078765268442,1.5932918846045483
8157,1730389768461,436.5,292.0,371.5,287.5,78,6,-51,-8,5,-2.3705375536818227,-0.6543078765268442,1.5932918846045483
8158,1730389768495,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.3553625041309854,-0.4134541337396067,1.5367970742042436
8159,1730389768495,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.3553625041309854,-0.4134541337396067,1.5367970742042436
8160,1730389768535,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.458346159324384,-0.2438744841582174,1.4791051713791967
8161,1730389768535,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.458346159324384,-0.2438744841582174,1.4791051713791967
8162,1730389768561,436.5,292.0,371.5,286.5,78,6,-52,-9,5,-2.5832378381845897,-0.1706689580344926,1.415311203974455
8163,1730389768561,436.5,292.0,371.5,286.5,78,6,-52,-9,5,-2.5832378381845897,-0.1706689580344926,1.415311203974455
8164,1730389768601,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.7499519114766717,0.1755587331492503,1.3608417469196397
8165,1730389768601,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.7499519114766717,0.1755587331492503,1.3608417469196397
8166,1730389768633,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.8167089396764275,0.5030534212760038,1.3208244076954705
8167,1730389768633,436.5,292.0,371.5,286.5,78,6,-51,-9,5,-2.8167089396764275,0.5030534212760038,1.3208244076954705
8168,1730389768667,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.8064089638470424,0.7314542992894157,1.2828903130533238
8169,1730389768667,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.8064089638470424,0.7314542992894157,1.2828903130533238
8170,1730389768696,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.73364567000986,0.7489197377940657,1.3373396807373208
8171,1730389768696,436.0,292.0,371.5,286.5,78,6,-51,-9,5,-2.73364567000986,0.7489197377940657,1.3373396807373208
